url,page,review_index,teks_ulasan,tanggal
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,4,"Suasana enak, ada jalur khusus untuk langsung ke mal, mantap.",Diulas 22 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,5,Staf hotel sangat ramah dan suasana hotel sangat nyaman.,Diulas 22 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,6,pasti memilih santika kembali,Diulas 22 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,7,"Lokasi strategis, petugas ramah-ramah",Diulas 23 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,8,"Nyaman, bersih, pelayanan baik, dan mantap",Diulas 23 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,9,Salah satu pilihan hotel saat menginap,Diulas 24 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,10,"pelayanan jelek sekali tidak mewadahi, tidak boleh rame"" berisik saat jam malam, mending di buat asrama aja ya kan",Diulas 26 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,11,Sudah 4x menginap di sini.... Tidak pernah kecewa dan sangat memuaskan..... Mal sangat dekat,Diulas 27 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,12,"Staff hotel ramah dan lokasinya bagus dekat Kebun Raya Bogor, mal, dan tempat makan.",Diulas 28 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,13,"dpt kamar di executive queen. dgn bawa 2 anak. udh paham banget kl utk sarapan anak2 bayar .  sy menginap di lt 10. dpt fasilitas semacam snack utk sore hari. tp yg agak kurang enak perkataan stafnya. pada saat mau ambil makanan, sy di ingatkan kl makanan hanya utk 2 org aja. duuuhhh, mbak. sy jg tau diri. ga mgkin ngabisin semua snack yg ada. mskipun sy bawa anak2. sy sdh biasa ko kl utk sarapan jg hrs bayar.",Diulas 28 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,14,"Bersih, nyaman, dekat ke mal, keren",Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,15,"Alhamdulillah ini, sudah yang kesekian kalinya saya dan keluarga menginap di sini. Hotel yang lokasinya sangat strategis, bersih, nyaman, semua staff mulai dari resepsionis, waiters, house keeping staff, staff yang jaga kolam renang dan sport area, serta security-nya semuanya ramah dan very help full. Kolam renang-nya juga nyaman. Breakfast Buffet menu-nya juga bervariasi. Thank you Santika Hotel Bogor.",Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,16,"Staf hotel ramah saat check in, perlu bantuan & check out. Kamar luas ada sofa panjang",Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,17,"bagus banget buat liburan, rekreasi melepaskan penat",Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,18,tingkatkan kebersihan lingkungan kamar dan area tempat tidur,Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,19,"Lokasi strategis, ukuran kamar sangat memuaskan, kelengkapan fasilitas oke, apalagi nyambung dengan Botani Square. Keluhan saya hanya kepada lift yang lambat dan membuang waktu.",Diulas 31 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,20,"Kamar luas, breakfast bagus, makanan enak. Pelayanan bagus.",Diulas 32 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,21,"Pertama kali menginap di Santika Bogor, sangat senang dengan lokasi nya. berada di pusat kota dengan kemudahan akses kemana-mana. Bersebelahan dengan mall sangat mengakomodir bagi kami yg senang jajan dan eksplor kuliner. Family Friendly, seluruh staff ramah. Sangat Reccommended dan pasti akan balik lagi.",Diulas 32 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,22,Hampir tiap bulan menginap di sini. Semuanya benar-benar oke bangettt,Diulas 33 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,23,"Menurut sy interior kamar harus di upgrade, lokasi sudah bagus 1 area dgn mall, semoga hotelnya bisa upgrade ke bintang 4 ya. Ada harga ada kualitas.",Diulas 34 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,24,"Akses ke mal gampang, hotelnya bersih, pelayanan-nya sigap. Selalu jadi favorit untuk menginap di hotel ini, pilihan yang tepat untuk keluarga.",Diulas 35 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,25,Menyenangkan buat santai di Kota Bogor,Diulas 35 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,26,"Terima kasih, lain waktu menginap di sana lagi",Diulas 35 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,27,"Lokasi yang sangat strategis di pusat kota, dekat ke kebun raya, tempat-tempat makanan, mal, dan pintu tol.",Diulas 35 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,28,Asyik.. Tempat nyaman di tengah kota,Diulas 35 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,29,"lokasi strategis, servisnya jg bagus.
hanya makanan kurang variatif",Diulas 36 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,30,"Akses ke Mal Botani dekat, anak-anak suka kolam renang.",Diulas 36 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,31,"Staf hotel ramah, ruang kamar luas dan bersih.",Diulas 37 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,32,Staff hotel ramah dan fast response..😍,Diulas 37 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,33,Menyenangkan & pelayanan bagus,Diulas 40 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,34,"Puas secara keseluruhan, baik kamar, pelayanan, makanan, kebersihan, ada fasilitas renang, gym, dekat dengan mal dan tempat wisata dan kuliner lainnya.",Diulas 40 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,35,Nyaman menginap di sini... Dekat kalau ke Botani Square...,Diulas 40 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,36,Enjoy menginap di sini untuk istirahat karena sering ada acara di mal Botani,Diulas 41 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,37,"Harga masih affordable, ramah di kantong tapi fasilitas-nya worthed. Kamar luas dan tinggal selangkah ke mal, lokasi strategis jadi mau keliling Bogor pun enak. Parkiran mudah di bagian depan mal.",Diulas 41 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,38,"Nyaman tempatnya, kalau ke mal sebelahan..👍",Diulas 41 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,39,"Cukup nyaman, tidak banyak yang bisa dilakukan di hotel ini. Mungkin hanya untuk tidur saja. Tapi lokasinya sangat dekat dengan BTM, di sebelahnya. Parkirnya lumayan.",Diulas 42 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,2,40,"Hotel Santika Bogor adalah pilihan utama saya setiap kali saya melakukan perjalanan bisnis ke Kota Bogor. Lokasinya sungguh strategis—tepat di jantung kota, dengan akses mudah ke jalan tol, terhubung langsung dengan Botani Square Mall, dan tepat di seberang Kebun Raya Bogor. Sungguh lokasi yang sempurna.

Ukuran kamarnya standar, tetapi cukup nyaman untuk dua orang. Pilihan makanannya beragam, dan semua yang saya coba lezat.

Secara keseluruhan, saya sangat merekomendasikan Hotel Santika Bogor untuk menginap bisnis maupun liburan.",Diulas 42 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,1,"Hotel Santika Bogor adalah pilihan utama saya setiap kali saya melakukan perjalanan bisnis ke Kota Bogor. Lokasinya sungguh strategis—tepat di jantung kota, dengan akses mudah ke jalan tol, terhubung langsung dengan Botani Square Mall, dan tepat di seberang Kebun Raya Bogor. Sungguh lokasi yang sempurna.

Ukuran kamarnya standar, tetapi cukup nyaman untuk dua orang. Pilihan makanannya beragam, dan semua yang saya coba lezat.

Secara keseluruhan, saya sangat merekomendasikan Hotel Santika Bogor untuk menginap bisnis maupun liburan.",Diulas 42 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,2,"Hotel-nya nyaman, pelayananannya oke, makanannya enak... Ahhhh terbaik",Diulas 42 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,3,"Pelayanan bagus, kamar yang bersih, dekat dengan bus DAMRI, jadi ketika baru sampai dari bandara malam hari pun, gampang mencapai hotel, tinggal tarik koper trolley, jalan kaki sedikit, sampai deh...",Diulas 42 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,4,Cukup memudahkan karena connect dengan Botani...,Diulas 43 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,5,"Staf hotel ramah semua, dekat dengan mal, dan makanan lumayan bervariasi dan enak semua.",Diulas 43 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,6,check out jam 12 tapi dari jam 11 kartu akses sudah tidak dapat digunakan sehingga menyulitkan tamu,Diulas 44 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,7,"Hotelnya sangat bagus. Proses check-in dan check-out cepat. Sarapannya enak dan banyak pilihan, mulai dari Barat hingga tradisional. Sangat dekat dengan pusat kota dan Botani Square, tetapi ternyata cukup tenang. Mereka menyediakan camilan gratis (kue, camilan tradisional, dan kopi) untuk kamar eksekutif di sore hari.
Kekurangannya adalah:
1. Tidak ada saluran internasional di TV.
2. Bau di aula eksekutif sangat menyengat. Seperti ada yang busuk.
3. Air panas tidak mengalir dengan baik.",Diulas 45 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,8,"Sudah beberapa kali menginap di Santika Hotel Bogor. Sejauh ini kemudahan akses saat cek in dengan pelayanan staff yang ramah, serta koneksi ke mal untuk pemenuhan keperluan dan kebutuhan selama menginap. Keramahan staff dan berkomunikasi dengan baik. Semoga bisa terus dipertahankan dan ditingkatkan. Terima kasih atas pelayanan yang baik ini.",Diulas 45 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,9,"Nyaman bangeett beberapa kali menginap di sini.
Staff-nya sangat ramah, kamarnya luas, ada sofanya juga.

Sarapannya bervariasi, yang recommended omeletnya.

Saat registrasi juga fleksibel, tanpa diminta deposit.

Kereen deh, terima kasih Santika..",Diulas 45 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,10,"bersih, bagus dan sangat efektif",Diulas 45 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,11,"hotelnya bersih banget, pelayanan customernya baik, dan buffetnya juga enak saya puas 😀",Diulas 46 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,12,"nice place...pelayanannya bagus, ramah smua, so far oke smua, dengan harga skian pas dengan yg dirasa, sebelumnya dengan harga yg lebih tinggi di hotel lain tidak sebanding dengan yg di sini pelayanan dll. dn pastinya akan ksini lagi next. TRIms Santika hotel Bogor....anak anak sukaaaa disini. pertahankan yaaa",Diulas 47 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,13,"Staff-nya ramah, kamar-nya bersih, ramah buat anak-anak, parkirnya aja paling yang suka penuh.",Diulas 50 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,14,"Pelayanan cepat, staf ramah, lokasi strategis.",Diulas 50 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,15,staff hotel sangat ramah. tempat strategis. breakfast bervariasi dan rasanya enak. recommended buat balik lagi. sukses selalu untuk hotel Santika Bogor.,Diulas 50 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,16,"Staff hotel ramah, lokasi-nya dekat pusat perbelanjaan.",Diulas 52 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,17,"Staff ramah, bersih, nyaman, paket lengkap.",Diulas 52 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,18,"Lokasi sangat strategis yaitu berada di pusat kita dan berdekatan dengan tugu kujang , pintu tol, serta mall (botani square). 
Kamar terawat dengan baik dan pelayanan ramah. Cocok untuk staycation.",Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,19,Proses check-in dan check-out cepat.,Diulas 54 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,20,"Mantap pelayanannya, petugas ramah, dekat kota juga, fasilitas mantap.",Diulas 55 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,21,Enak dekat mall dan transportasi publik.,Diulas 56 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,22,Perlengkapan mandi seperti handuk kurang bersih dan bau kurang sedap,Diulas 56 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,23,"Staff hotel ramah, kamar nyaman, lokasi strategis.",Diulas 56 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,24,"Nilai +: Hotel bagus, dekat pusat kota, kamar bersih, staf hotel ramah, sarapan banyak variasi. Minusnya: Waktu cek in nunggu 40 menit lebih, padahal sudah datang melebihi waktu cek in. Kamar sebelah berisik, sepanjang malam sampai subuh di kamar sebelah ada suara pindah-pindahin kursi. Tidur jadi sangat terganggu.",Diulas 56 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,25,"Staf hotel sangat ramah dan menu breakfast juga banyak pilihan, kebersihan bagus, sedikit diperbaiki handuknya kurang harum, ada sedikit bau apek-nya, selebihnya aman.",Diulas 57 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,26,"Sudah beberapa kali menginap di Santika Bogor, selalu menyenangkan.",Diulas 57 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,27,"Bakalan balik lagi ke sini, 🙏 tetap pertahankan.",Diulas 58 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,28,Hotel diatas mall memang paling enak untuk ajak anak2 menginap,Diulas 58 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,29,Hotel berkualitas sangat baik.,Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,30,luar biasa menginap di hotel ini...,Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,31,"Selalu langganan kalau ke kota manapun nginepnya di Shantika, staff dari mulai security ramah dan helpful, kamar luas, nice view, makanan lumayan, sukses selalu untuk Shantika hotel.",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,32,"Semua oke, cuma pada saat sarapan pagi petugas kebersihan hanya sedikit jadi untuk pengangkutan piring kotor tidak maksimal.",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,33,"Pesan dadakan setelah lebaran H+5, alhamdulillah dapat room, biasanya penuh terus. Thanks Santika Bogor.",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,34,"Lokasi hotel di pusat kota, nempel sama Mal Botani, ini yang memudahkan sekali kalau bawa anak. Proses cekin dan out cepat, staff ramah.",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,35,"makanan aja yg kurang klo menurut kami ,ada bbrp menu yg sdh tdk sedap

sisanya oke banget😇",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,36,"Saran, lift diperbesar atau diperbanyak. Sangat sempit dan antre jadinya di jam-jam check-in atau check-out.",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,37,secara keseluruhan oke dan menyenangkan,Diulas 60 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/240423,3,38,"Lokasi strategis sebelahan mall, kebun raya tinggal menyeberang. Hanya saat saya datang jam 14.00 kamar belum ready, harus menunggu 1 jam lebih. Tapi semua cukup memuaskan.",Diulas 60 minggu lalu
