url,page,review_index,teks_ulasan,tanggal
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,23,Pelayanan super ramah dan kamar bersih. Terima kasih 🙏 Next akan balik lagi,Diulas 21 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,24,"Sudah beberapa kali ke sini, tetap menjadi tujuan saya ketika terlalu malas untuk pulang... Padahal lokasinya dekat rumah..",Diulas 21 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,25,"Tempat nyaman, bersih, strategis, dan sudah menjadi langganan tempat menginap.",Diulas 21 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,26,"Staff hotel sangat ramah dalam pelayanan. Happy bisa stay di HS, sukses terus yaaa 😎",Diulas 23 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,27,"Makanannya enak semua cuma klo bisa klo udh tinggal sedikit cepet di refill makanannya
yg lainnya nice",Diulas 26 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,28,"Nginep di sini pas ikut acara BMC Ustad Salim Filah di BCC, semua oke & makanan juga enak + bervariasi.",Diulas 26 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,29,"security hotel sangat baik dan ramah,petugas hotel juga sangat baik dan ramah,ada 1 sih yg agak jutek.tp untung yg lain baik2.. makanan2nya enak,ada kids corner tp lebih baik lg jika diberi pagar sedikit.terima kasih santika",Diulas 26 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,30,"Hotel Santika, enak, dekat kemana mana. pelayanan ramah dan memuaskan",Diulas 27 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,31,Saat naik ke kamar pada jam 10 ke atas bagi pejalan kaki sangat susah karena Mall sudah tutup...,Diulas 27 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,32,"Kamar-nya bersih dan nyaman, lingkungan aman, harga bersahabat.",Diulas 28 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,33,"Dekat dengan tempat yang dituju, kamar bersih dan nyaman, menu sarapan bervariasi",Diulas 28 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,34,"Tempat nyaman, staff ramah, pelayanan bagus.",Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,35,Sangat akomodatif untuk tempat beristirahat dari perjalanan dan dekat dengan pusat perbelanjaan,Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,36,"reseptionis sangat ramah melayani. tapi, pertama check in di kasih kamar ternyata kamar ada orang. ketika pindah kamar ke 2 ternyata AC error akhirnya di pindah ke kamar ke 3 lumayan nyaman... sedihnya krna harus berkali kali ganti kamar tapi so far untuk pengalaman menginap saya puas banget dengan fasilitasnya. cuma saya agak bete jadinya. 
semoga untuk pelayanan bisa di tingkatkan lagi dan kekurangan kamar bisa di maintenance lagi",Diulas 34 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,37,"1. Bagi yang tidak membawa kendaraan pribadi, akses masuk dapat melalui mal Mega Bekasi, masuk ke dalam mal ke lantai 3, nanti akan ada petunjuk eskalator langsung menuju area ballroom/lobi depan hotel.
2. Staff check-in ramah dan mudah dan tidak ada deposit.
3. Fasilitas di dalam kamar sesuai deskripsi.
4. Sarapannya bervariasi dengan menu melimpah dan rasa yang enak.
5. Proses check-out lancar.",Diulas 36 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,38,"staf hotelnya ramah bgt, di front office kita diusahakan bs early check in, staf resto  nya ramah dan cekatan, menu breakfast nya variatif dan yg terpenting makanannya ga ada yg failed, enak enak semua... saya menginap di room family, dan worth it bgta bener2 staycation yg menyenangkan di hotel santika, anak2 minta ajak balik lagi dong ke sini... 
Terima kasih sdh menjaga kualitas hotelnya",Diulas 38 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,39,Fasilitas dan pelayanannya sangat baik.,Diulas 41 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,1,40,"Kualitas santika grup gausah diragukan lagi, terutama kelengkapan sarapan sih mantap",Diulas 42 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,1,Sangat menyenangkan menginap di hotel ini,Diulas 44 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,2,"Sangat menyenangkan, aman, dan bersih.",Diulas 44 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,3,"hotel fav family ga pernah bosan ke sini,cuma untuk BF nya lbh di variasikan lagi menu nya.over all ok semua",Diulas 46 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,4,Liburan yang seru dan berkesan bersama keluarga,Diulas 46 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,5,"Kebersihan kamar mohon diperhatikan lagi, terlihat kalau maintenance kamar kurang, padahal termasuk hotel baru tapi seperti kondisi hotel lama. 

Makanan cukup bervariasi dan rasa lumayan tapi yang melayani kurang banyak jumlahnya jadi spot stand makanan kadang tidak ada yg melayani.",Diulas 47 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,6,secara keseluruhan ok haya sekarang parkir mtr tdk bisa di atas lg jd ribet,Diulas 48 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,7,"Staff baik dan ramah, kamar bagus dan rapi, keamanannya juga mantap, oke semuanya👍",Diulas 48 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,8,"Kamarnya nyaman bawa anak, fasilitas dan variasi makanannya juga lengkap dan anak-anak suka.",Diulas 49 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,9,Untuk kebersihan di kamar mandi harap ditingkatkan.,Diulas 49 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,10,"Staff friendly, ruangan bersih.",Diulas 50 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,11,"Pelayanan baik dan akses mudah di jangkau, terletak dekat mal juga sangat mudah.",Diulas 52 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,12,Sangat nyaman dan stafnya ramah.,Diulas 52 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,13,"Saya menginap kesekian kalinya di sini, aksesnya lumayan sulit karena harus ke lantai 5 mall, kebetulan dapat sebelah bioskop jadi agak sedikit berisik.",Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,14,"Sudah 3x menginap, ga pernah kecewa. Top",Diulas 54 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,15,Staff hotel ramah mebantu saat check in,Diulas 54 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,16,Stafnya ramah dan kamar selalu bersih.,Diulas 54 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,17,"Semalem dapet kamar yang sempit banget, buruk, kotor, padahal sering ke situ dan selalu pesan kamar yang kayak biasa. Kenapa semalem kenapa kamarnya berbeda dari biasanya? Kecewa banget! Malemnya langsung pergi aja cari lain.",Diulas 55 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,18,"Saya sudah ke sini 3 kali pesan, tapi selalu komplain soal AC. Cuma komplainan saya ditanggapi dengan cepat, itu yang bikin saya tetap balik. Tapi terakhir karena mati lampu se-Bekasi jadi saya balik cepat karena panas banget.",Diulas 55 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,19,"Hotel sangat strategis, di atas mal dan bersebelahan dengan XXI. Bisa movie date dulu sebelum check in hotel. Kamar bersih dan nyaman, semua fasilitas kamar berjalan baik. Makanan enak cukup bervariatif. Posisi strategis dekat dengan pintu tol. Sukses terus untuk hotel Santika dan terima kasih Traveloka.",Diulas 56 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,20,Puas dengan pelayanan dan fasilitas hotel.,Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,21,"Mewah, bersih, staf ramah, di atas pusat perbelanjaan, banyak tempat makan dan belanja. Variasi menu sedikit.",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,22,"Seperti biasa Santika itu paling oke. Wifi sama variant makanan breakfast-nya, mau di Depok, Palembang, Bintaro, dll, jadi menu makanan-nya bukan sekedar berganti-ganti, tapi ada rasa ga hambar (karena ada beberapa hotel yang masakan/olahannya) cuma rasa garam doang (kek kurang kaldu, misal soup/sayur cuma rasa garam doang kek aneh aja). Tuk para staf & crew-nya ramah-ramah juga humble semua. Hingga umur 40 ini belum pernah ketemu yang gagal di Santika manapun. Makasih HS 🙏",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,23,"mall ex kebanjiran menyebabkan lift mall mati dan kesulitan akses kekamar, menu bfast harus diperbaiki, Refill buffet lama bahkan harus diminta padahal ada petugas yg keliling ngecek itu pun yg di Refill hanya 1 menu saja. sampai salad bar pun ga ada isinya. overall rasa makanan kurang enak. hari ke-2 nasgor teri nasi keras parah. tiap bfast udah bingung apaan yang mau dimakan karena ga selera. padahal stay di masa lebaran karena berharap dapet makanan enak.

kamar ambil premiere luas, balkon aktif..tapi lantai dibalkon ga pernah dibersihkan..telapak kaki sampai hitam, dengan tetesan banjir air outdoor AC. Kamar luas AC Split sehingga gerah sewaktu tidur. kamar mandi luas, shower mantap.",Diulas 60 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,24,"Saya sudah 2x menginap di Santika Mega Bekasi. Poin plus utamanya adalah breakfast-nya yang gak pernah gagal dalam hal rasa dan variasi. Semua enak, khususnya kemarin ketupat dan opor Lebaran-nya, enak banget. Kamar bersih, kolam renang meski kecil namun bersih. Pelayanan staff sangat ramah. Maintenance kalau dipanggil gercep. Sedikit masukan untuk kamar bilas di area kolam renang, sebaiknya menggunakan pintu, bukan gorden yang bisa berkibaran ditiup angin, sehingga kalau mau ganti pakaian, tidak nyaman. Di luar itu, semua bagus dan pasti kami akan menginap lagi di Santika.",Diulas 60 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,25,Staff hotel sangat ramah pada saat check in. Lingkungan hotel juga bersih dan bagus. Kamar juga bersih. Pelayanan bagus. Hotel juga dekat dengan pusat perbelanjaan.,Diulas 64 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,26,staff hotel ramah sekali dan sangat membantu,Diulas 65 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,27,Nyaman pusat belanja & resto kafe tinggal turun,Diulas 66 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,28,"Tempat strategis, staf hotel ramah, breakfast variatif menu-nya, free parkir, best pokoknya!!!!",Diulas 69 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,29,Staff hotelnya ramah-ramah dan sangat membantu dalam proses check in,Diulas 70 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,30,"Lantai kamarnya lengket dan bau seperti bensin. Padahal hotel sekelas Santika harusnya nyaman sekali. Saya berpikir karena memang hidung saya yang terlalu sensitif, ternyata suami saya juga mencium aroma yang sama. Akhirnya lantai kami pel menggunakan keset kamar mandi, setelah itu lantainya sudah tidak lengket dan bau bensinnya agak hilang. Hanya memang jadi tidak nyaman untuk saya yang memiliki penciuman sensitif terhadap bau, karena akibat bau yang tajam membuat hidung saya sakit dan meler. Mau komplain ganti kamar, sudah malam. Jadi terpaksa dipel saja dan disemprot parfum biar bau bensinnya agak berkurang. Mohon maaf 🙏",Diulas 71 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,31,Staff sangat ramah dan membantu pada saat proses cek in,Diulas 71 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,32,Seru kalo ke Mall tinggal turun 😅,Diulas 72 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,33,"Pengalaman pertama menginap di sini, dekat mal, enak, makanan resto banyak pilihannya, harga sangat bersahabat, next bakal menginap lagi",Diulas 72 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,34,Staf hotel ramah selama kami menginap selama 3 hari 2 malam.,Diulas 72 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,35,"Pengalaman pertama, alhamdulillah, anakku sangat tertarik 🥰",Diulas 73 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,36,"Tahun baruan di sini menyenangkan sekali, apalagi banyak dikasih door prize dan acaranya gak ngebosenin.",Diulas 73 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,37,Pelayanan sangat baik. Hotel yang bersih,Diulas 73 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,38,"Semuanya bagus, kamarnya, aksesibilitasnya karena berada di dalam mal, tetapi terkadang hanya ada 1 akses lift yang tersedia ke mal, kemudian setiap kali Anda memesan Grab atau Gojek untuk menjemput Anda dari lobi, Anda masih perlu membayar biaya parkir",Diulas 74 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,39,"Suka menginap di santika, kamar bagus AC dingin. Kolamnya bersih tapi kalau pagi sinar matahari sangat mantap hehe. Kolam renang anak untuk anak agar aman. Makanan sarapannya juga enak.",Diulas 74 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,2,40,Security baik customer service ramah. Sangat baik. Hotel bersih.,Diulas 75 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,1,"Saya memesan non smoking room tp diberikan smoking room dengan alasan semua kamar penuh, akses mau ke kamar saja sudah bau rokok, di dalam kamar juga bau asap rokok dari sofa, dari gorden atau entah dari mana, saya ada alergi asap rokok dan asma sampai sesak nafas. Lantai juga agak lengket-lengket rasanya tidak di pel. Sudah minta di bersihkan bau rokok tp masih saja tercium. Untung saya cuma sehari.",Diulas 75 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,2,Breakfast nya enak. Stafnya ramah,Diulas 78 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,3,"Overall bagus, makanan variasi beragam, lokasi dekat dengan dua pusat perbelanjaan. Hanya saja air di kamar mandi susah surutnya jadi menggenang. Lalu, wifi pada hotel kurang kencang, hanya maksimal 40-50 mbps, pada malam hari sempat gangguan turun kecepatan.",Diulas 79 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,4,Direkomendasikan juga untuk keluarga yang tinggal di dekat pusat perbelanjaan.,Diulas 79 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,5,bagus 👍😎banget hanya saja wifi kurang kuenceng,Diulas 80 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,6,Menurutku semua sudah bagus menginap sini. Yang bikin kesal kenapa jam 8-an harus ketok-ketok pintu tanya laundry. Kalau kita mau kan bisa konfirmasi ke lobi.,Diulas 82 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,7,"Staff hotel sangat ramah, kebersihan hotel dan untuk makanan nya the best.",Diulas 82 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,8,"Semuanya sangat nyaman, terima kasih.",Diulas 82 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,9,"Semoga harga per kamar rendah, dan klu bisa ada promo kamar.",Diulas 83 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,10,"Staff ramah, sarapan komplit, petugas keamanan nya sigap.",Diulas 85 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,11,"Staff ramah, petugas front office, keamanan sigap.",Diulas 85 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,12,"Sangat puas sekali, khususnya kalau bawa anak. Sangat kids friendly lah. Bakal balik lagi sih.",Diulas 85 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,13,"Staff hotel, security, tim restoran sangat ramah. Akses ke mal sangat mudah.",Diulas 86 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,14,Hotel rekomendasi pilihan keluarga.,Diulas 87 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,15,Ac kurang dingin dengan kamar sekelas premier.,Diulas 88 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,16,"Sangat sangat recommended, semoga makin banyak promo, dan makasih Traveloka later.",Diulas 89 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,17,Hotel ini sangat dekat dengan pusat perbelanjaan terdekat.,Diulas 93 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,18,Pengalaman pertama yang luar biasa!,Diulas 93 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,19,Staf hotel-nya ramah dan baik. Saya minta tambah 1 kunci kamar langsung dikasih. Sarapan-nya banyak dan enak. Semoga dipertahankan service-nya ya.,Diulas 94 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,20,"The best experience ever! Makanannya enak-enak banget, staff-nya ramah-ramah. Kamarnya spacious dan kemarin saya dapat complimentary berupa cake right after saya check in. Lokasinya juga strategis dekat ke mana-mana dan di dalam mal jadi very convenient kalau mau makan atau nonton bioskop. Puas banget!",Diulas 94 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,21,"Tempatnya bagus dan menyenangkan, dan bisa direkomendasikan untuk menginap.",Diulas 95 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,22,Cukup puas dan pelayanan yang ramah.,Diulas 96 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,23,"Ramah, pelayanan baik dari semua bagian, serta respons sangat baik dan cepat.",Diulas 97 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,24,Malam yang indah di kota besar santika.,Diulas 97 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,25,Parkirnya susah dan crowded banget.,Diulas 97 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,26,Staf hotel ramah. Hotel nyatu sama mal jadi gak akan makan waktu kalau mau cari makan di mal atau belanja sesuatu. So far so good. Terima kasih Santika mega city 🙏,Diulas 98 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,27,"Letaknya di atas mall, sarapan pagi variatif, staffnya ramah.",Diulas 99 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,28,"Kamar bagus, pelayanan baik, cepat merespon komplain dari pelanggan",Diulas 100 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,29,Sangat nyaman dan pelayanan memuaskan.,Diulas 100 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,30,Good untuk kamar. Good untuk sarapan.,Diulas 100 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,31,"Staf ramah, kamarnya bersih dan nyaman, di atas mal. Kalau pegal-pegal ada pijat refleksi di lantai dasar.",Diulas 101 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,32,Tingkatkan pelayanan dan kebersihan.,Diulas 101 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,33,"Anak umur 5 tahun kena biaya untuk sarapannya 50 ribu, menurut saya sih itu terlalu besar ya dan harusnya free. Anak-anak itu makannya dikit, paling cuma 1 menu dan 1 minum saja masa dikenakan biaya, mungkin bisa di kaji ulang untuk ketentuannya.",Diulas 102 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,34,Pelayanannya ok ramah baik dan sangat membantu saya sekali.,Diulas 102 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/3000010022674,3,35,"Kamarnya pas lah untuk harganya, lokasinya juga accessible karena ada di tengah-tengah kota. Makanannya juga oke.",Diulas 103 minggu lalu
