url,page,review_index,teks_ulasan,tanggal
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,20,"Setiap kali ke Tasikmalaya selalu menginap di Hotel Santika, karena hotelnya nyaman, bersih, lokasi strategis, staff-nya ramah semua, makanannya juga enak semua.",Diulas 44 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,21,pada dasarnya menakjubkan....hampir di mana-mana,Diulas 44 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,22,Sudah beberapa kali ke sini proses chekinnya rada lama,Diulas 45 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,23,"Bersih, nyaman, staf ramah, makanan enak bervariasi dan unik, ada tutut 🥰",Diulas 45 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,24,"Hotel terbaik di Tasikmalaya, namun pas pesan harus jeli memilih kamar smoking dan non smoking",Diulas 46 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,25,"Baru bisa check in jam 15.30 
Nunggu di lobby sampe ketiduran 
Banyak banget tamu yg belum bisa masuk kamar. 
Dengan alasan ada wedding.
Ya kita sebagai tamu gamau tau, jam check in kan hrus nya jam 2.
Sebagai permintaan maaf mereka kasih kita banana split malam hari, dengan catatan “check Out tetap max jam 1 ya “ 
Padahal hotel ini paling bagus di tasik loh",Diulas 46 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,26,"Makanan enak, kamar bersih, staf ramah. Overall semua enak. Cuman pas stay di sana sptnya di dekat situ (d luar hotel) ada konser/acara jadi suara musik band keras nyampe ke kamar. Rada berisik.",Diulas 48 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,27,"Ramah, makanan bervariasi dan enak serta anak-anak senang... Menyenangkan",Diulas 48 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,28,"Staff-nya ramah, pelayanan bagus dan makanannya bervariasi dan enak-enak",Diulas 48 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,29,"bagus banget pokoknya fasilitasnya mntap, sayangnya kamar saya kurang kedap suara aja, malm suara gwser geser barangbterdengar",Diulas 49 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,30,"Stay disini bukan pilihan yang salah. Kebersihan kamar, akses nya mudah. Chinese food didepan hotel best banget. Dekat Fore coffee.
Menu sarapannya variatif, rasanya enak, yang paling penting ada tutut.

BEESSTTTT!!!",Diulas 50 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,31,"Hotel paling bagus di Kota Tasikmalaya, pelayananannya juga oke, makanannya pun enak",Diulas 52 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,32,Oke lah untuk harga segini... Nanti balik lagi kalau ada rezeki untuk menginap di sini...,Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,33,"Pas check in agak lama karna petugasnya gak cek request saya, saya minta di lantai atas tp saat kasih kunci dilantai 2. Menunggu dicarikan dulu akhirnya dpt dilantai 5. 
Semoga bisa lebih teliti lagi ya. 

Kamar lega, nyaman, designnya aesthetic, cuma ac nya kurang dingin. View dari kamar gunung ceremai / gunung sawal gitu deh keknya, bukan gunung galunggung. 
Dikamar ga ada kulkas, jd nitip es cream di lobby.
Overall bagus, sarapan enak-enak. Kolam renang kids friendly dan bersih. Parkiran jg luas.",Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,34,"Hotel Santika memang pilihan tepat sebagai akomodasi saat melakukan perjalanan dinas. Lokasinya yang berada di tengah kota membuat perjalanan dari hotel ke lokasi tujuan sangat mudah dicapai, lebih lanjut ada menu sarapan yang sangat bervariasi dengan memadukan cita rasa lokal (masakan asli Jawa Barat/khas sunda) yang sangat enak.",Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,35,"Kolam renang nya enak , tempat Gym nya lumayan alat nya, good for Liburan bersama kelg",Diulas 54 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,36,Senang sekali menginap di sini ❤️ Terima kasih Santika.,Diulas 55 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,37,"Terimakasih utk team reservasi Hotel Santika Tasikmalaya terutama utk Pak Yayan. Saya pesan 2x utk 2 tanggal berbeda tapi ternyata saya klik di tanggal yg sama, dan ketentuannya unrescheduled. Saya tlp bag.reservasi utk minta rescheduled dibantu beliau Alhamdulillaah bisa. Kamar bersih,,minta view bagus jg dikasih, staff ramah semuanya. Makanan bfast juga enak semua. Terimakasih Hotel Santika Tasikmalaya semoga semakin sukses.",Diulas 55 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,38,Tidak tersedia mini bar di dalam kamar.,Diulas 57 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,39,"Untuk kedua kalinya saya staycation di sini, hotelnya sangat strategis, berada di pusat kota. Kamar-nya bersih, kolam renang-nya juga bersih begitupun pelayanan-nya cepat dan sangat baik, makanan-nya pun cocok dengan lidah saya. Terima kasih telah melayani sepenuh hati.",Diulas 57 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,2,40,Staff hotel sangat ramah. Proses check-in dan check-out sangat mudah. View dari kamar sangat indah.,Diulas 58 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,1,"Cek in jam 14, tapi pas datang 13.30 sudah boleh cek in (tergantung kesiapan kamar juga). Penambahan jam cek out enggak mahal-mahal banget.. Terima kasih",Diulas 58 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,2,"Terbaik di kota, nyaman dan bersih. Luar biasa.",Diulas 58 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,3,"the best..buat santika tasik malaya...slalu utamakan customer ..dlm semua aspek..baik pelayanan makanan

dlll",Diulas 58 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,4,Tempat yang sangat bagus dan direkomendasikan untuk menginap,Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,5,staff hotel sangat ramah. view dari kamar indah bangett,Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,6,"Menginap saat mudik dengan keluarga. Lokasi sangat strategis, akomodasi average ok, kebersihan ok. Untuk breakfast masih bisa ditingkatkan.",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,7,"Kali ke-2 nginap bersama keluarga, masih sama pelayanan dan kebersihan hotel sangat nyaman untuk tempat menginap libur bersama keluarga.",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,8,Teruskan kerja bagusmu. Hotelnya bagus.,Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,9,Pelayanan tim hotel sangat ramah dan menyenangkan.,Diulas 60 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,10,"Sangat nyaman nginap disini , staff nya ramah, makanan enak dan sangat rekomen banget",Diulas 60 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,11,"Semua nyaman, enak, tenang. Laundry express, namun sayangnya tidak ada fasilitas body & spa.",Diulas 62 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,12,"Akses menuju hotel mudah dijangkau, enggak terlalu jauh dari stasiun KA, proses cekin cepat dan staff hotel ramah-ramah. Liburan yang sangat menyenangkan",Diulas 64 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,13,Lokasi strategis. Bisa cari makanan sekitar. Staf ramah dan tanggap.,Diulas 65 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,14,"Santika memang pilihan ok untuk menginap, tapi ada plusnya khusus untuk Santika Tasik ini, yaitu bisa charger mobil listrik di sini. Salah satu kelebihan buat pengguna mobil listrik, enggak harus cari-cari tempat charger lagi dan gratis buat tamu❤️❤️❤️. Thanks Hotel Santika. Terbaik.",Diulas 66 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,15,Overall oke untuk stay di Tasik. Recommended,Diulas 68 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,16,"Pengering rambut itu seperti api yang sudah padam, api yang sudah padam membutuhkan waktu lama untuk mengeringkan rambut.",Diulas 68 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,17,saya suka stay at santika karena menu sarapannya cukup enak. worh jika beli roomnya include breakfast...,Diulas 68 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,18,"Staff hotel ramah, pelayanan cepat dan yang terpenting kamar super bersih.",Diulas 70 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,19,"Overall very good semua pokoknya, cuma siaran TV HD-nya enggak lengkap, pas ada siaran Persib tidak bisa nonton.",Diulas 71 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,20,menyenangkan dan nyaman sekali,Diulas 72 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,21,"Semuanya ramah, baik makanya sering ke sini, apalagi di pusat kota, next nginep di sini lagi",Diulas 73 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,22,Lokasi strategis di tengah kota dan pelayanan baik,Diulas 74 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,23,"Hotel terfavorit, makanan banyak variasi, staff ramah",Diulas 75 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,24,Staff sangat ramah lokasi strategis.,Diulas 75 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,25,"Hotelnya nyaman, bersih dan hospitality nya keren.",Diulas 80 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,26,"Kamar nyaman, bersih. Pelayanan bagus, ramah plus helpful. Breakfast variatif, rasanya juga enak. Recommended banget",Diulas 80 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,27,"Selalu menjadi hotel terfavorit untuk menginap, nyaman, ramah, makanan bervariasi dengan rasa yang mantap.",Diulas 81 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,28,Memuaskan akan kembali lagi menginap disini di tepi danau,Diulas 82 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,29,"Lokasi strategis, petugas ramah.",Diulas 83 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,30,Kamarnya nyaman dengan staff yang ramah betah stay di santika tasikmalaya.,Diulas 84 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,31,"Selalu menikmati setiap menginap di Hotel Santika, staff ramah, kamar bersih, suasana nyaman, breakfast benar-benar enak dan banyak variasi, the best pokoknya.",Diulas 86 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,32,"Ok. Lokasi strategis, pelayanan ramah.",Diulas 87 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,33,Mantap dan mengesankan. Terima kasih.,Diulas 92 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,34,"Kebersihan area dan kamar hotel bagus, breakfast nya juga okay, pelayanan staff ramah. Tks.",Diulas 95 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,35,Top dan tingkatkan pelayanannya.,Diulas 96 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,36,"Sudah 3x selalu di hotel ini, bagus.",Diulas 98 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,37,"Kalau TV yang sudah Android ditunjang dengan akses Wi-Fi kuat, pasti lebih bagus lagi Santika.",Diulas 99 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,38,"Staff ramah, makanan variatif, kolam renang anak suasana adem.",Diulas 99 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,39,"Staf ramah, memberi info yang detail dan baik.",Diulas 100 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,3,40,"Staff ramah ☺️ proses cek in mudah dan cepat tanpa kendala 👍🏼 dapat free upgrade kamar juga 😍 kamar bersih. Menu sarapan enak-enak 😋 kolam renang bersih dan luas. Hotel juga strategis, banyak tempat kuliner di sekitarnya. 🥰",Diulas 101 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,4,1,"Assalamu'alaikum. Ini pertama kali saya dan keluarga menginap di Hotel Santika Tasikmalaya. Honestly, sangat berkesan, saya sudah beberapa kali menginap di hotel bintang 3 dan 4 tetapi ini yang paling ramah staff hotelnya, mulai dari pintu masuk staff-nya dari kejauhan sudah senyum, helpful banget, proses check in/check out yang cepat, kids friendly, kamarnya luas dan bersih, fasilitas kamar lengkap sesuai dengan yang tertera di aplikasi. Terima kasih Hotel Santika Tasikmalaya. Inshaallah next time kalau ke Tasik nginep di sini lagi🙏🫰❤️",Diulas 101 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,4,2,"Nyaman, pelayanan ramah, hotel bersih.",Diulas 103 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,4,3,"Luar biasa, makanannya enak, akomodasinya bersih & area parkirnya luas.",Diulas 103 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/295653,4,4,"Karena kamar pesanan kami ternyata habis, lalu sebagai bentuk pelayanan, maka pihak hotel menaikan grade kamar ke premium tanpa ada biaya tambahan dengan fasilitas luar biasa nyaman, luar biasaa, terima kasih yaa 🙏🏻🥰",Diulas 104 minggu lalu
