url,page,review_index,teks_ulasan,tanggal
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,3,"Seperti biasa always the best all everything.
hanpir tiap bulan saya ksni.

cuma 1 yg kali ini saya kasih notice,kok tumben enggak ada lagi susu kedelai saat breakfast.
only fresh milk,enggak ada susu kedelai.
bulan lalu saya ksni ada susu kedelai n fresh milk.
mudah2an nanti ada lagi,susu kedelai nya enak.

lokasi strategis di jl.margonda  di jantung Kota Depok.
Trm ksh Santika Depok
Trm ksh",Diulas 22 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,4,Mungkin akan menginap di sini lagi saat kembali ke Depok. Hanya untuk hari Minggu ada car free day di depan hotel sampai jam 9. Terima kasih,Diulas 22 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,5,"Secara keseluruhan baik, hanya tidak ada wifi (tergantung ketersediaan kamar), tv masih lcd jadul bukan internet tv (tergantung ketersediaan kamar), sama tidak ada hairdryer
Kebersihan baik, keramahan staf baik, sarapan enak dan sangat variatif",Diulas 26 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,6,"best hotel di depok, tetap yg terbaik, rekomendasi kantor saat ad tamu menginap dsini, best hotel, all service",Diulas 29 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,7,"Staff-nya luar biasa ramah. Kalau sarapan, cobain nasi gorengnya! Enaknya pake banget!!",Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,8,"entah yg keberapa kalinya saya ke Santika Depok.
recomanded hotel.

sblm2nya saya diksh kamar dilantai 25 dan lantai 27.
kali ini saya diksh kamar lantai 26.
saya diksh kamar 2630.

alhmdlh many thx management Santika Depok ulasan review saya sblmnya sudah diperbaiki,kali ini begitu saya turun dari mobil di lantai 1,petugas2 fo lantai 1 menaymabut dengan ramah dan sopan.
alhmdlh sudah ada perubahan.

untuk breakfast seperti biasa enak rasanya dan  bbrp makanan & minuman yg variatif seperti biasa.

ouw iyah btw many thx management Santika Depok untuk bingkisan razor beserta sabun wax razornya.
mewah & berkelas,tidak salah pilihan saya untuk sllu menginap di Santika Depok.

jangan ragu untuk Santika Depok untuk dijadikan pilihan tepat menginap di Kota Depok.

always Recomanded.

Once again Many Thx Management Santika Depok.",Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,9,"Secara keseluruhan OK. Lokasi strategis dan satu area dengan mall, staff ramah, buffet breakfast nya juga banyak pilihan dari menu western sampai Indonesian. Hanya saja mungkin jam mulai breakfast terlalu pagi & selesainya juga terlalu awal. Kemudian utk kamar cukup nyaman hanya saja tidak kedap suara. Jadi terdengar dari dalam orang lalu lalang membawa koper ataupum dari kamar sebelah atau diatas yang sedang menarik perabotan kamar atau yg berbicara sedikit keras. Selain itu yg perlu diperhatijan adalah keset kamar mandi yang mana alangkah baiknya jika keset sudah terlihat kusam/kumal dan jahitannya mulai keluar kesana kemari tidak digunakan lagi. Terimakasih.",Diulas 30 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,10,"Suasana menginap di hotel Santika nyaman dan aman, direkomendasikan untuk menginap di sini.",Diulas 31 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,11,"Entah untuk berapa kesekian kalinya ke sini.
Petugas FO lobby lantai 3 saat check in-nya ramah dan kebaca di sistem mereka kalau sering datang.

Makanan dan minuman variatif, paling suka nasi goreng dan soto-nya enak.
Favoritnya minum jamu dan susu kedelai super enak.
Kamar-nya kali ini karena kehabisan deluxe jadinya yang superior.
Superior enggak ada kulkas, deluxe ada kulkas.

Kali ini dapat pengalaman yang minus adalah petugas FO di lantai 1 sangat tidak ramah, boro-boro nyapa, senyum saja engga.
Mohon di training lagi petugas FO lantai 1.

Always setia sama Santika, terutama Santika Bogor suka banget.

Santika Hotel di mana-mana memang recommended.
Many thanks Santika.",Diulas 31 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,12,"semua staff ramah ,hotel bersih,akses mall jdi ga usah order online buat makan atau ngopi,enak bgd kemana² gampang,breakfast enak2 variatif apa lagi donat sama roti ny wajib coba kalo wikend ada cfd depan mall nya,kurang ny hanya tidak ada kolam khusus anak selebih ny ok bgd dan tanpa deposit tq semua staff hotel santika depok :)",Diulas 31 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,13,"Untuk kesekian kalinya saya bermalam di tempat ini, pendapat saya tetap sama bahwa hotel ini sangat direkomendasikan untuk dicoba bagi sesiapa yang datang ke kota ini. Semoga hal-hal sudah baik dapat dipertahankan & jika memungkinkan, dipertingkatkan. Santika Depok luar biasa👍.",Diulas 31 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,14,"Saya sudah menginap di hotel ini beberapa kali dan staf hotel bisa memberikan pelayanan yang baik. Menurut saya, kekurangan dari hotel ini adalah ukuran kamar hotel yang dirasa cukup sempit.",Diulas 31 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,15,"Setiap urgent ada acara di Depok, Hotel Santika solusinya. Harga terjangkau, paket lengkap, dan nyaman 🙏🙏",Diulas 32 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,16,"Lokasinya bagus kapan pun lapar, bisa ke D Mal tanpa khawatir hujan. Hiburannya ada teater, makanan hotelnya juga enak. Semua staf kooperatif. Menu sarapan paginya luar biasa. Menu makan siang & makan malamnya juga enak. Layanan kamarnya bagus. Kebersihan kamarnya bagus. Semua staf kebersihan dan dapurnya kooperatif. Saya rutin menginap di Santika Depok selama lebih dari 6 tahun.",Diulas 33 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,17,"Pokoknya kalau ada giat di wilayah Depok, Hotel Santika tempat yang paling tepat dan strategis untuk menginap.",Diulas 34 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,18,"Hotel bagus di Depok, harga dapat diandalkan",Diulas 35 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,19,"Untuk kamar dan pelayanan semua sudah ok! Hanya saja kendala pada parkiran, harusnya disiapkan/dipisah khusus hotel",Diulas 35 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,20,"hotelnya sangat strategis, connecting ke Dmall. cuman parkiran terbatas kalo mau deket ke lobby. kalau mau ya parkir barengan pengunjung mall. lift lmyn lama karna dpt kamar di lt. 27. makanan bervariasi, rasa ya lumayan enak. hanya gedungnya terlihat bangunan tua, kamar juga model lama.",Diulas 35 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,21,"Masya Allah, nyaman banget + bersih",Diulas 36 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,22,"Keren banget sih hotel-nya, gass terus",Diulas 36 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,23,Fasilitas oke. Staf hotel ramah dan sabar dalam menghadapi tamu. Ruangan bersih dan nyaman. Sarapan pagi juga lengkap dan rasanya lezat.,Diulas 36 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,24,"Kalau memang di wilayah Depok dan sekitarnya, ini hotel paling ok, karena langsung bersebelahan dengan mal...",Diulas 37 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,25,"Makanannya enak-enak, terutama bubur mutiaranya. Suka banget",Diulas 37 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,26,"many thx santika udah ksh saya cake wedding aniv,saya di santika bogor juga tahun lalu diksh.breakfast variasi dan rasanya enak.
semua staff ramah,lokasi strategis dan dibawah ada mall.jgn ragu pilih yg deluxe meski di traveloka ga disebut ada kulkas,ternyata ada kulkas.",Diulas 37 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,27,"Hotel dengan best services di Depok. Mungkin interior kamar bisa diperbarui (update) lagi, TV diperbesar dan channel TV cable-nya ditambah.",Diulas 37 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,28,"Menarik untuk di Kota Depok, bisa jadi pilihan",Diulas 37 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,29,"Staff hotel sangat ramah, kamar nyaman, bersih.",Diulas 38 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,30,Hotel yang bagus untuk bisnis dan keluarga,Diulas 38 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,31,"Sangat menyenangkan sekali menginap dihotel ini, dekat dengan mal dan Indomaret, staf nya sangat baik dan ramah, next mau nginap lg disini. Terima kasih.",Diulas 39 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,32,"Sip, enak, oke banget, mantap, jos",Diulas 39 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,33,"Check in cepat, staff sangat informatif, akses mudah bisa dari lobby atau dari mall, kamar bersih, wifi lumayan cepat, sarapan cukup bervariasi dan menu berganti setiap hari nya, parkir bisa di area mall, depan lobby hotel atau di area parkir apart, ada akses langsung ke mall jadi mudah cari makan, check out juga cepat",Diulas 40 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,34,"Pelayanan ramah, memuaskan, parkir leluasa. Kamar nyaman dan bersih. Dekat hotel ada mal, mudah cari tempat makan dan main.",Diulas 40 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,35,"Sangat bagus, sarapannya enak, dan tempatnya strategis",Diulas 42 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,36,"Hotel Santika Depok jadi pilihan tepat buat yang mau menginap nyaman di lokasi strategis. Letaknya dekat pusat perbelanjaan dan kuliner, jadi gampang banget kalau mau jalan-jalan. Kamarnya bersih, rapi, dan bikin betah untuk istirahat. Sarapannya juga enak dengan pilihan menu yang variatif, dari masakan lokal sampai internasional. Cocok banget buat liburan santai maupun perjalanan bisnis!",Diulas 42 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,37,"Staf hotel ramah, kamar bersih, makanan enak.",Diulas 43 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,38,Ok banget. Varian makanannya komplit mewah.,Diulas 43 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,39,"Hotelnya enak banget, luas, dan turun ke bawah sudah hotel jadi tidak perlu harus keluar mobil.",Diulas 45 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,2,40,"santika merupakan tanda untuk menikmati sarapan khas Nusantara, selalu tersedia jamu an kudapan lain. kamar tidur cukup luas permintaan single bed pun direspon baik. Air minum di kamar 4 botol kaca masih bisa ditambah, sebaiknya disediakan dispenser",Diulas 45 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,1,"Semuanya oke banget, happy menginap di sini",Diulas 48 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,2,"Top sih ini, sudah berkali-kali menginap di sini. Yang paling kusuka breakfast-nya enak-enak 😁👍",Diulas 50 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,3,"Request-nya dibaca dengan baik, terima kasih banyak! Overall it was a wonderful stay.",Diulas 51 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,4,Keluarnya lewat Pasar Kemiri ternyata sesuatu banget.,Diulas 52 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,5,"Luar biasa! Pertama kali menginap di Santika untuk staycation. Kamar, suasana, bahkan makanannya bintang 5!",Diulas 52 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,6,Menyenangkan bisa bermalam di Santika Hotel.,Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,7,Hotel yang bagus untuk keluarga dan acara kumpul keluarga.,Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,8,"Kamar mandinya licin, saya hampir terpeleset saat mandi, setelah itu anak saya yang jatuh pada saat mandi dan jari kakinya luka kena pembatas kaca bagian shower dan wastafel. Saya info ke resepsionis dan ditawarkan ke RS tapi anak saya tidak mau, jadi dikasih betadine, kasa dan plester untuk pertolongan pertama, semoga cepet pulih lukanya karena semalam darah yang keluar lumayan banyak.",Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,9,stafnya ramah dan sigap..  kamar juga bersih dan nyaman,Diulas 53 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,10,Semuanya menyenangkan dan ramah. Tempat parkir belum berubah. Susah tempatnya.,Diulas 54 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,11,"Staff hotel ramah, hotel sangat strategis.",Diulas 54 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,12,"sangat bagus, bersih dan nyaman",Diulas 55 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,13,Lampu kamar sebaiknya tidak terlalu gelap.,Diulas 55 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,14,"Staff ramah-ramah banget, bikin betah, dan paling penting semuanya itu jujur. Aku ada ketinggalan dompet pas checkout, tapi alhamdulillah disimpan dengan aman sampai aku ambil lagi. Breakfast-nya super duper enak. Bakal balik lagi sih.",Diulas 56 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,15,"Upgrade kamar ke hotel bayar lagi 850.000 karena early check in juga, tapi shower untuk mandi rusak tidak mengalir. Sehingga mandi pakai gelas gosok gigi.",Diulas 56 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,16,"Melatih kesabaran buat pintunya saja, susah dibuka. Beruntung kalau pas ada staff-nya di lantai yang sama, kalau tidak harus turun lagi capek-capek ke lobby. Yang paling berkesan menu sarapannya enak dan banyak pilihan rasa, bikin jadi worth it dengan harga menginap di hotelnya.",Diulas 58 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,17,"Menginap di sini buat berkunjung dengan keluarga di Depok, pesan kamar yang bagus. Overall enak sih cuma karena AC dan sekat kamar membuat AC kurang terasa. Tapi tetap menang sih kalau udah nyobain breakfast-nya, enak banget apalagi pastry coklat-nya parah sih enak. Kebetulan edisi lebaran, ada nastar, wenak... Staff restoran-nya rajin bersihkan bekas makanan, pokoknya oke semua pelayanan-nya.",Diulas 58 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,18,"plusnya
+ lokasi strategis
+ kamar bersih, ac dingin, water heater berfungsi
+ makanan bervariasi
+ ada keterlambatan wkt cek in dr hotel tp dikasih tambahan wkt 2 jam utk cek out

minusnya
- lantai kamar mandi dekat wastafel airnya menggenang terus
- tidak ada hair dryer dan kulkas
- tidak ada galon isi ulang air, jd hanya dibatasi 4 botol",Diulas 59 minggu lalu
https://www.traveloka.com/id-id/user/review/consumption/HOTEL/GENERAL/535726,3,19,"hotel nya bersih, lokasi ok, pelayanan juga ramah. semuanya oke banget dah",Diulas 60 minggu lalu
